도메인,카테고리,대화셋일련번호,화자,문장번호,고객의도,상담사의도,QA,고객질문(요청),상담사질문(요청),고객답변,상담사답변,개체명 ,용어사전,지식베이스
다산콜센터,일반행정 문의,B2348,고객,13,강좌신청,,Q,운동화 밖에서 신는것도 괜찮아?,,,코트에서 사용할 운동화 따로 준비해주세요.,운동화,운동화/신발,"운동화,신발"
다산콜센터,일반행정 문의,B2348,고객,16,강좌신청,,Q,샤워시설은 있어?,,,네. 그런데 약간의 사용료가 있어요.,샤워시설,샤워시설/공공시설,"샤워시설,공공시설"
다산콜센터,일반행정 문의,B2348,고객,18,강좌신청,,Q,얼마야?,,,3000원이요.,,,
다산콜센터,일반행정 문의,B2349,고객,5,카드신청,,Q,회원가입 어디서해?,,,고용센터 홈페이지에서 회원가입하세요.,회원가입,회원가입,회원가입
다산콜센터,일반행정 문의,B2349,고객,7,카드신청,,Q,회원가입 하면 바로 이용가능해?,,,회원가입하고 카드 신청하면 우편으로 발송돼요.,회원가입,회원가입,회원가입
다산콜센터,일반행정 문의,B2349,고객,9,카드신청,,Q,그럼 언제쯤 받을 수 있어?,,,2주 정도 소요 돼요.,,,
다산콜센터,일반행정 문의,B2349,고객,11,카드신청,,Q,더 빨리 받을 수 없어?,,,접수 후 일괄 배송이라 양해해 주세요,,,
다산콜센터,일반행정 문의,B2349,고객,13,카드신청,,Q,고용센터로 직접 받으러 가면 안돼?,,,회원가입할때 선택할 수 있어요. 직접 수령 선택하고 수령할 센터 지정하면 돼요.,교용센터,교용센터/공공기관,"교용센터,공공기관"
다산콜센터,일반행정 문의,B2349,고객,15,카드신청,,Q,고용센터 정확한 위치가 어디야?,,,고용센터 2층 안내데스크에서 수령하면 돼요.,교용센터,교용센터/공공기관,"교용센터,공공기관"
다산콜센터,일반행정 문의,B2349,고객,17,카드신청,,Q,몇시까지 운영해?,,,오후 6시까지요.,,,
다산콜센터,일반행정 문의,B2350,고객,5,교육신청,,Q,컴퓨터 자격관련 강좌 듣고싶은데 추천하는거 있어?,,,"컴퓨터 활용능력, 캐드, 모스마스터 과정있어요.",컴퓨터자격,컴퓨터자격/교육프로그램,"컴퓨터자격,교육프로그램"
다산콜센터,일반행정 문의,B2350,고객,7,교육신청,,Q,컴퓨터 활용능력 1급도 있어?,,,네 있어요.,컴퓨터활용능력,컴퓨터활용능력/교육프로그램,"컴퓨터활용능력,교육프로그램"
다산콜센터,일반행정 문의,B2350,고객,9,교육신청,,Q,그걸로 신청하고 싶은데 얼마야?,,,36만원 중 본인부담금 30%이에요.,신청기간,가입기간/,"신청기간,가입기간"
다산콜센터,일반행정 문의,B2350,고객,11,교육신청,,Q,아 그럼.. 10만원정도?,,,정확히 10만 8천원에 교재 별도에요.,10만원,10만원/비용,"10만원,비용"
다산콜센터,일반행정 문의,B2350,고객,13,교육신청,,Q,교재는 어디서 사?,,,가까운 서점이나 온라인으로 구매할 수있어요.,교재,교재/책,"교재,책"
다산콜센터,일반행정 문의,B2351,고객,3,공모전문의,,Q,독서평 공모전에 지원하려는데 공고문에 올라와있는 도서 리스트 중에서만 선택하는거야?,,,아니요. 올려놓은것은 예시이고 그 외 작품을 선정해도 돼요.,독서평,독서평/독서감상문,"독서평,독서감상문"
다산콜센터,일반행정 문의,B2351,고객,5,공모전문의,,Q,아 그럼 인문학에서 아무거나 선택해서 써도 돼?,,,네 맞아요.,인문학,인문학/분야,"인문학,분야"
다산콜센터,일반행정 문의,B2351,고객,7,공모전문의,,Q,페이지수 제한은?,,,A4 2~3장 내외이요.,,,
다산콜센터,일반행정 문의,B2351,고객,12,공모전문의,,Q,하나만 더. 마감일을 못지키면 어떻게 돼?,,,마감일 이후에 도착하는 건은 저희가 안타깝지만 수상에서 제외돼요.,마감일,마감일/기한,"마감일,기한"
다산콜센터,일반행정 문의,B2351,고객,14,공모전문의,,Q,그렇군 이메일로 보내도 되지?,,,네 이메일로 보내도 돼요.,이메일,이메일/수단,"이메일,수단"
다산콜센터,일반행정 문의,B2351,고객,16,공모전문의,,Q,혹시 스팸으로 확인이 안되면 어떻게 해?,,,마감일 이후에 수신확인이 안돼있다면 연락해 주세요.,스팸,스팸메일,"스팸,스팸메일"
다산콜센터,일반행정 문의,B2351,고객,18,공모전문의,,Q,직접 수신확인 해야돼?,,,네. 저희도 수시로 확인하고 있지만 혹시 누락될 수 있어요.,수신,송신,"수신,송신"
다산콜센터,일반행정 문의,B2352,고객,7,교육신청,,Q,그럼 혹시 시흥시에는?,,,시흥에 00커피에서 저녁 7시에 진행되는 강좌가 있어요.,시흥시,시흥시/지명,"시흥시,지명"
다산콜센터,일반행정 문의,B2352,고객,9,교육신청,,Q,"시흥까지 가려면 7시까지는 못갈꺼같은데, 다른 강좌는 없어?",,,네 현재까지는 강좌오픈 예정이 없어요.,시흥,시흥/지명,"시흥,지명"
다산콜센터,일반행정 문의,B2353,고객,5,교육신청,,Q,아 어떤 강좌있어?,,,한식조리기능사와 도자기 클래스 강좌있어요.,강좌,수업,"강좌,수업"
다산콜센터,일반행정 문의,B2353,고객,7,교육신청,,Q,한식조리기능사 자격증 취득도 할수있어?,,,네 시험과정도 진행하고 있어요.,한식조리기능사,한식조리기능사/자격증,"한식조리기능사,자격증"
다산콜센터,일반행정 문의,B2353,고객,10,교육신청,,Q,혹시 중식조리기능사도 같이 준비할수 있어?,,,아뇨 현재 한식만 가능해요.,중식조리기능사,중식조리기능사/자격증,"중식조리기능사,자격증"
다산콜센터,일반행정 문의,B2353,고객,13,교육신청,,Q,한식조리기능사 강좌 비용은 얼마야?,,,50만원 중 본인부담비 50%에요.,한식조리기능사,한식조리기능사/자격증,"한식조리기능사,자격증"
다산콜센터,일반행정 문의,B2353,고객,15,교육신청,,Q,재료비 포함이지?,,,재료비 포함이에요.,재료비,재료비/비용,"재료비,비용"
다산콜센터,일반행정 문의,B2353,고객,17,교육신청,,Q,그럼 준비해 가야할건 없어?,,,음. 앞치마 정도만 챙겨오면 돼요,,,
다산콜센터,일반행정 문의,B2354,고객,3,교육신청,,Q,포스터에 사진반이 있던데 사진 잘 못 찍는데 참여 가능해?,,,가능해요. 초보자 강좌라 기본지식 없어도 무리없이 들을 수 있어요.,사진반,사진반/교육프로그램,"사진반,교육프로그램"
다산콜센터,일반행정 문의,B2354,고객,5,교육신청,,Q,신청은 언제부터 받아?,,,다음주 월요일 9시부터 선착순으로 접수받아요.,신청,가입,"신청,가입"
다산콜센터,일반행정 문의,B2354,고객,7,교육신청,,Q,정원이 몇명이야?,,,정원은 20명이요.,정원,정원/인원,"정원,인원"
다산콜센터,일반행정 문의,B2354,고객,12,교육신청,,Q,한가지만 더. 준비물에 개인 dslr을 가져와야된다던데 필름카메라는 안돼?,,,이번 강좌는 디지털 카메라 기술에 대한 거라 필름카메라로는 강좌 듣기 어려울거에요.,dslr,dslr/카메라,"dslr,카메라"
다산콜센터,일반행정 문의,B2354,고객,18,교육신청,,Q,오늘중으로 연락해줘?,,,네 오늘 6시 이전에는 연락할거에요,,,
다산콜센터,일반행정 문의,B2449,고객,7,도서관이용,,Q,석촌역에서 가까운 곳도 있나요?,,,돌마리 도서관이있습니다.,"석촌, 역",석촌/지역/ 역/지하철역,"역,지하철역"
다산콜센터,일반행정 문의,B2449,고객,9,도서관이용,,Q,휴관일은 언제인가요?,,,매주 월요일과 법정 공휴일은 휴관입니다.,휴관일,휴관일/쉬는날,"휴관일,쉬는날"
다산콜센터,일반행정 문의,B2449,고객,11,도서관이용,,Q,몇시까지 운영되죠?,,,9시~18시 까지 운영되고 있습니다.,"몇시, 운영",몇시/시간/ 운영/영업/이용,"운영,이용"
다산콜센터,일반행정 문의,B2449,고객,13,도서관이용,,Q,코로나 때매 이용은 제한되지 않나요?,,,9월29일 부터 부분개관하여 대출 가능합니다.,"코로나, 이용, 제한",코로나/질병/ 이용/사용/ 제한/한정/중지,"이용,중지"
다산콜센터,일반행정 문의,B2449,고객,15,도서관이용,,Q,처음방문인데 필요한게 있을까요?,,,대출회원 가입절차를 거쳐야 합니다. 신분증 지참하셔야 합니다.,"처음, 방문, 필요한거",처음/시점/ 방문/가입/이용/ 필요한거/조건/준비사항,"방문,준비사항"
다산콜센터,일반행정 문의,B2449,고객,17,도서관이용,,Q,몇권까지 대출 가능한지 알수있을까요?,,,대출권수는 5권입니다.,"대출, 가능",대츨/대여/ 가능/여부,"가능,여부"
다산콜센터,일반행정 문의,B2449,고객,19,도서관이용,,Q,대출기간은요?,,,14일 입니다.,"대출, 기간",대출/대여/ 기간/날짜,"기간,날짜"
다산콜센터,일반행정 문의,B2452,고객,10,박물관 안내,,Q,몇 명까지로 제한되나요?,,,관람 인원은 1일 5회(회차당 100명 제한)로 제한하오니 양해 부탁드립니다.,제한,제한/한계,"제한,한계"
다산콜센터,일반행정 문의,B2452,고객,12,박물관 안내,,Q,예약은 어디서 하나요?,,,서울시공공서비스예약에서 하시면 됩니다.,예약,예약/신청/등록,"예약,등록"
다산콜센터,일반행정 문의,B2452,고객,14,박물관 안내,,Q,홈페이지좀 알수있을까요?,,,https://yeyak.seoul.go.kr/ 입니다.,홈페이지,홈페이지/홈피/URL,"홈페이지,URL"
다산콜센터,일반행정 문의,B2452,고객,16,박물관 안내,,Q,당일예약도 가능한가요?,,,하루전까지 예약할수 있도록 되어있습니다.,"당일, 예약",당일/시점/ 예약/신청/등록,"예약,등록"
다산콜센터,일반행정 문의,B2452,고객,18,박물관 안내,,Q,휴관일이 따로있나요?,,,"매주 월요일, 1월 1일에 휴관합니다.",휴관일,휴관일/휴무일/쉬는날,"휴관일,쉬는날"
다산콜센터,일반행정 문의,B2553,고객,4,출생 신고,,Q,한국에서도 출생신고가 가능한거죠?,,,"네, 그렇습니다.","한국, 출생신고",한국/나라/국가/ 출생신고/신고,"출생신고,신고"
다산콜센터,일반행정 문의,B2553,고객,6,출생 신고,,Q,한국 주소지가 서초동인데 그쪽에서 하면되나요?,,,주소지 관련없이 구청 민원실에서 가능합니다.,"한국, 주소지, 서초동",한국/나라/국가/ 서초동/지역,"주소지,지역"
다산콜센터,일반행정 문의,B2553,고객,8,출생 신고,,Q,필요한 서류가 뭐가 있나요?,,,"출생신고서, 번역본, 신분증이 필요합니다.",서류,서류/자료,"서류,자료"
다산콜센터,일반행정 문의,B2553,고객,10,출생 신고,,Q,"아, 아이는 데리고 가지 못할 거 같은데 여권 사본도 될까요?",,,"네, 여권사본 제출 가능합니다.",여권사본,여권사본/신분증,"여권사본,신분증"
다산콜센터,일반행정 문의,B2553,고객,12,출생 신고,,Q,번역본은 공증이 필요한가요?,,,"아니요, 번역자 서명이 필요합니다.","번역본, 공증",번역본/서류/ 공증/인증,"공증,인증"
다산콜센터,일반행정 문의,B2553,고객,14,출생 신고,,Q,"네, 그럼 따로 번역 형식은 없는거죠?",,,"네, A4용지에 해주시면 됩니다.",형식,,형식
다산콜센터,일반행정 문의,B2553,고객,18,출생 신고,,Q,처리기간은 얼마나 걸리나요?,,,약 일주일 정도 소요됩니다.,처리기간,처리기간/기간,"처리기간,기간"
다산콜센터,일반행정 문의,B2554,고객,3,출생 신고,,Q,출생신고 가능한가요?,,,혼인 외의 출생인 경우 모의 출생신고가 원칙입니다.,출생신고,출생신고/신고,"출생신고,신고"
다산콜센터,일반행정 문의,B2554,고객,5,출생 신고,,Q,아빠는 신고 못해요?,,,부가 친생자를 인지하고 있는 경우 부의 출생신고 가능합니다.,아빠,아빠/가족,"아빠,가족"
다산콜센터,일반행정 문의,B2554,고객,7,출생 신고,,Q,그럼 엄마가 신고하는 경우 아이 성은 어떻게 되나요?,,,모의 성본을 따르거나 부의 성.본 확인이 가능 시 부의 성.본으로 출생신고 가능합니다.,"엄마, 신고, 아이, 성",엄마/가족,"신고,가족"
다산콜센터,일반행정 문의,B2554,고객,9,출생 신고,,Q,가족관계등록부는요?,,,아동의 가족관계등록부 상 부의 정보는 기록되지 않습니다.,가족관계등록부,가족관계등록부/서류,"가족관계등록부,서류"
다산콜센터,일반행정 문의,B2554,고객,11,출생 신고,,Q,그럼 아빠 정보는 어디에 등록되나요?,,,부의 정보는 출생신고 후 부의 인지신고 후 가족관계등록부 상 등재 됩니다.,"아빠, 정보, 어디, 등록",아빠/가족,"정보,가족"
다산콜센터,일반행정 문의,B2555,고객,3,출생 신고,,Q,"제가 아이 아빠인데, 이 경우에 출생신고 할 수 있나요?",,,"네, 가능합니다.","아빠, 출생신고",아빠/부/ 출생신고/신고,"출생신고,신고"
다산콜센터,일반행정 문의,B2555,고객,5,출생 신고,,Q,아이 엄마 없이 저 혼자서도 신고가 가능합니까?,,,"네, 그렇습니다.","엄마, 혼자, 신고",엄마/가족,"혼자,가족"
다산콜센터,일반행정 문의,B2555,고객,7,출생 신고,,Q,인지신고라는 걸 해야한다고 어디서 들었는데요.,,,부가 혼인외자녀의 친생자 출생신고 시 인지의 효력 있어 인지신고 불필요합니다.,인지신고,인지신고/신고,"인지신고,신고"
다산콜센터,일반행정 문의,B2555,고객,10,출생 신고,,Q,그럼 가족관계는 둘 다 기재가 되나요?,,,"부,모 모두 기재 됩니다.",가족관계,,가족관계
다산콜센터,일반행정 문의,B2555,고객,12,출생 신고,,Q,"네, 다른 알아 둘 것은 없을까요?",,,"모의 성명, 주민등록번호 기재 필요합니다.",,,
다산콜센터,일반행정 문의,B2556,고객,7,출생 신고,,Q,왜 그런거에요?,,,혼인신고를 하지 않으면 아이 국적이 외국인 모를 따르게 됩니다.,왜,,왜
다산콜센터,일반행정 문의,B2556,고객,9,출생 신고,,Q,그럼 출생신고 못하는거에요?,,,"네, 국적취득신고를 하셔야합니다.",출생신고,출생신고/신고,"출생신고,신고"
다산콜센터,일반행정 문의,B2556,고객,11,출생 신고,,Q,그럼 한국국적을 취득하는건가요?,,,"네, 그렇습니다.",한국국적,한국국적/한국인,"한국국적,한국인"
다산콜센터,일반행정 문의,B2556,고객,13,출생 신고,,Q,그건 어디에가서 하면되는거죠?,,,구청이나 동주민센터에서 하시면 됩니다.,어디,어디/장소,"어디,장소"
다산콜센터,일반행정 문의,B2556,고객,15,출생 신고,,Q,필요한 서류가 있나요?,,,신분증과 출생증명서 가져가시면 됩니다.,서류,,서류
